split,contract_id,source_path,function_name,source_span,interaction_id,review_priority,predicted_score,current_label,proposed_cleaned_label,vulnerability_type,safety_features_present,risk_evidence,protection_evidence,short_explanation,confidence,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,review_source
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::Controller,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Controller.sol,shutdown,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Controller.sol#L96-L102,i:shutdown,,0.851806067941061,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|trusted_or_fixed_callee|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | state update after external call,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L6: live = false;,L2: require(,"1: function shutdown() public override {\n2:         require(\n3:             _treasury.live() == false,\n4:             ""Controller: Treasury is live""\n5:         );\n6:         live = false;\n7:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::Spender,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/features/Spender.sol,_spend,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/features/Spender.sol#L85-L97,i:_spend,,0.8503829613133945,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,"L12: token.transfer(destination, amount);",L7: uint256 spentThisBlock = blockExpenditure[block.number];,"L8: require(amount + spentThisBlock <= limit, ""Spend Limit Exceeded"");","7:         uint256 spentThisBlock = blockExpenditure[block.number];\n8:         require(amount + spentThisBlock <= limit, ""Spend Limit Exceeded"");\n9:         // Reentrancy is very unlikely in this context, but we still change state first\n10:         blockExpenditure[block.number] = amount + spentThisBlock;\n11:         // Transfer tokens\n12:         token.transfer(destination, amount);\n13:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344::TestBase,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344/contracts/test/TestBase.sol,allocateCallback,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344/contracts/test/TestBase.sol#L9-L33,i:allocateCallback,,0.8483328402492359,0,ambiguous_quarantine,reentrancy,state_update_before_external_call|state_update_after_external_call|trusted_or_fixed_callee|contract_inheritance_modifier_summary,external call present | state update after external call,trusted/fixed callee signal,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L9: address token0 = risky();,,"1: function allocateCallback(\n2:         uint256 delRisky,\n3:         uint256 delStable,\n4:         bytes calldata data\n5:     ) public {\n6:         data;\n7: \n8:         if (scenario == Scenario.FAIL) return;\n9:         address token0 = risky();\n10:         address token1 = stable();\n11:         address from = getCaller();\n12: \n13:         if (scenario == Scenario.SUCCESS) {\n14:             IERC20(token0).transferFrom(from, msg.sender, delRisky);",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-MapleFinance/liquidations-35c628e5ab45fbffaab7aef43a030a98b712a94a::UniswapV2Strategy,DAppSCAN-source/contracts/Trail_of_Bits-MapleFinance/liquidations-35c628e5ab45fbffaab7aef43a030a98b712a94a/contracts/UniswapV2Strategy.sol,swap,DAppSCAN-source/contracts/Trail_of_Bits-MapleFinance/liquidations-35c628e5ab45fbffaab7aef43a030a98b712a94a/contracts/UniswapV2Strategy.sol#L41-L73,i:swap,,0.8482202098726349,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|trusted_or_fixed_callee|contract_inheritance_modifier_summary,external call present,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L32: require(ERC20Helper.transfer(fundsAsset_, profitDestination_, IERC20Like(fundsAsset_).balanceOf(address(this)) - minReturnAmount_), ""UniswapV2Strategy:PROFIT_TRANSFER"");",L15: bool hasMiddleAsset = middleAsset_ != fundsAsset_ && middleAsset_ != address(0);,"L11: require(IERC20Like(collateralAsset_).balanceOf(address(this)) == swapAmount_, ""UniswapV2Strategy:WRONG_COLLATERAL_AMT"");","27:             path,\n28:             address(this),\n29:             block.timestamp\n30:         );\n31: \n32:         require(ERC20Helper.transfer(fundsAsset_, profitDestination_, IERC20Like(fundsAsset_).balanceOf(address(this)) - minReturnAmount_), ""UniswapV2Strategy:PROFIT_TRANSFER"");\n33:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::Liquidations,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Liquidations.sol,shutdown,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Liquidations.sol#L91-L97,i:shutdown,,0.8267938036493313,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|trusted_or_fixed_callee|contract_inheritance_modifier_summary,external call present | state update after external call,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L6: live = false;,L2: require(,"1: function shutdown() public override {\n2:         require(\n3:             _treasury.live() == false,\n4:             ""Liquidations: Treasury is live""\n5:         );\n6:         live = false;\n7:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344::TestRouter,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344/contracts/test/TestRouter.sol,allocateCallback,DAppSCAN-source/contracts/Trail_of_Bits-Primitive/rmm-core-5dcf4306fc32fb9a4e3c154deb86f6b9d513c344/contracts/test/TestRouter.sol#L9-L33,i:allocateCallback,,0.8235320347868385,0,ambiguous_quarantine,reentrancy,state_update_before_external_call|state_update_after_external_call|trusted_or_fixed_callee|contract_many_risky_interactions|contract_inheritance_modifier_summary,external call present | state update after external call,trusted/fixed callee signal,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L9: address token0 = risky();,,"1: function allocateCallback(\n2:         uint256 delRisky,\n3:         uint256 delStable,\n4:         bytes calldata data\n5:     ) public {\n6:         data;\n7: \n8:         if (scenario == Scenario.FAIL) return;\n9:         address token0 = risky();\n10:         address token1 = stable();\n11:         address from = getCaller();\n12: \n13:         if (scenario == Scenario.SUCCESS) {\n14:             IERC20(token0).transferFrom(from, msg.sender, delRisky);",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::HarvestPermit,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a/contracts/HarvestPermit.sol,permit,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a/contracts/HarvestPermit.sol#L42-L73,i:permit,,0.8220405455873668,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|trusted_or_fixed_callee|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L13: bytes32 structHash =,"L11: require(block.timestamp <= deadline, ""ERC20Permit: expired deadline"");","1: function permit(\n2:         address owner,\n3:         address spender,\n4:         uint256 value,\n5:         uint256 deadline,\n6:         uint8 v,\n7:         bytes32 r,\n8:         bytes32 s\n9:     ) public virtual override {\n10:         // solhint-disable-next-line not-rely-on-time\n11:         require(block.timestamp <= deadline, ""ERC20Permit: expired deadline"");\n12: \n13:         bytes32 structHash =\n14:             keccak256(",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::vDSGToken,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/token/vDSGToken.sol,_updateAlpha,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/token/vDSGToken.sol#L381-L396,i:_updateAlpha,,0.8202493543272381,0,ambiguous_quarantine,reentrancy,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | state update after external call,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L3: uint256 newTotalDistribution = curDistribution.add(_totalBlockDistribution);,"L4: require(newAlpha <= uint112(-1) && newTotalDistribution <= uint112(-1), ""OVERFLOW"");","1: function _updateAlpha() internal {\n2:         (uint256 newAlpha, uint256 curDistribution) = getLatestAlpha();\n3:         uint256 newTotalDistribution = curDistribution.add(_totalBlockDistribution);\n4:         require(newAlpha <= uint112(-1) && newTotalDistribution <= uint112(-1), ""OVERFLOW"");\n5:         alpha = uint112(newAlpha);\n6:         _totalBlockDistribution = uint112(newTotalDistribution);\n7:         _lastRewardBlock = uint32(block.number);\n8: \n9:         if( curDistribution > 0) {\n10:             IDsgToken(_dsgToken).mint(address(this), curDistribution);\n11: \n12:             _totalBlockReward = _totalBlockReward.add(curDistribution);\n13:             emit PreDeposit(curDistribution);\n14:         }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55::WBNB,DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55/contracts/libs/WBNB.sol,withdraw,DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55/contracts/libs/WBNB.sol#L23-L28,i:withdraw,top50_weak_or_no_safety,0.8159537263287734,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call,external call present,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,L4: msg.sender.transfer(wad);,L3: balanceOf[msg.sender] -= wad;,L2: require(balanceOf[msg.sender] >= wad);,"1: function withdraw(uint wad) public {\n2:         require(balanceOf[msg.sender] >= wad);\n3:         balanceOf[msg.sender] -= wad;\n4:         msg.sender.transfer(wad);\n5:         emit Withdrawal(msg.sender, wad);\n6:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::WETH9,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/external/maker/weth.sol,withdraw,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/external/maker/weth.sol#L39-L44,i:withdraw,top50_weak_or_no_safety,0.8159536368185285,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call,external call present,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,L4: msg.sender.transfer(wad);,L3: balanceOf[msg.sender] -= wad;,L2: require(balanceOf[msg.sender] >= wad);,"1: function withdraw(uint wad) public {\n2:         require(balanceOf[msg.sender] >= wad);\n3:         balanceOf[msg.sender] -= wad;\n4:         msg.sender.transfer(wad);\n5:         emit Withdrawal(msg.sender, wad);\n6:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::WBNB,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/token/WBNB.sol,withdraw,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/token/WBNB.sol#L33-L38,i:withdraw,top50_weak_or_no_safety,0.8159536010144213,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call,external call present,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,L4: msg.sender.transfer(wad);,L3: balanceOf[msg.sender] -= wad;,L2: require(balanceOf[msg.sender] >= wad);,"1: function withdraw(uint wad) public {\n2:         require(balanceOf[msg.sender] >= wad);\n3:         balanceOf[msg.sender] -= wad;\n4:         msg.sender.transfer(wad);\n5:         emit Withdrawal(msg.sender, wad);\n6:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::WETH9,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607/source/tokens/contracts/WETH9.sol,withdraw,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607/source/tokens/contracts/WETH9.sol#L41-L46,i:withdraw,top50_weak_or_no_safety,0.8159536010144213,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call,external call present,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,L4: msg.sender.transfer(wad);,L3: balanceOf[msg.sender] -= wad;,L2: require(balanceOf[msg.sender] >= wad);,"1: function withdraw(uint wad) public {\n2:         require(balanceOf[msg.sender] >= wad);\n3:         balanceOf[msg.sender] -= wad;\n4:         msg.sender.transfer(wad);\n5:         emit Withdrawal(msg.sender, wad);\n6:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::AaveMarket,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/moneymarkets/aave/AaveMarket.sol,deposit,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/moneymarkets/aave/AaveMarket.sol#L54-L72,i:deposit,,0.81465771819356,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present,owner/access-control signal | safe ERC20 wrapper signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L7: stablecoin.safeTransferFrom(msg.sender, address(this), amount);",L4: ILendingPool lendingPool = ILendingPool(provider.getLendingPool());,"L2: require(amount > 0, ""AaveMarket: amount is 0""); | function deposit(uint256 amount) external override onlyOwner","2:         require(amount > 0, ""AaveMarket: amount is 0"");\n3: \n4:         ILendingPool lendingPool = ILendingPool(provider.getLendingPool());\n5: \n6:         // Transfer `amount` stablecoin from `msg.sender`\n7:         stablecoin.safeTransferFrom(msg.sender, address(this), amount);\n8: \n9:         // Approve `amount` stablecoin to lendingPool\n10:         stablecoin.safeApprove(address(lendingPool), amount);\n11: \n12:         // Deposit `amount` stablecoin to lendingPool\n13:         lendingPool.deposit(\n14:             address(stablecoin),\n15:             amount,",phase1b_packet
